137:	3.820506390184E-04
138:	3.848682099488E-04
139:	3.876886621583E-04
140:	3.905134217348E-04
141:	3.933422267437E-04
142:	3.961759211961E-04
143:	3.990131954197E-04
144:	4.018545732833E-04
145:	4.046999383718E-04
146:	4.075485630892E-04
147:	4.104015824851E-04
148:	4.132589965593E-04
149:	4.161209508311E-04
150:	4.189866303932E-04
151:	4.218560643494E-04
152:	4.247294564266E-04
153:	4.276066320017E-04
154:	4.304881149437E-04
155:	4.333738179412E-04
156:	4.362640611362E-04
157:	4.391588736326E-04
158:	4.420581099112E-04
159:	4.449622065295E-04
160:	4.478720657062E-04
161:	4.507872217800E-04
162:	4.537065979093E-04
163:	4.566308343783E-04
164:	4.595597274601E-04
165:	4.624935099855E-04
166:	4.654320946429E-04
167:	4.683757433668E-04
168:	4.713243106380E-04
169:	4.742780001834E-04
170:	4.772364627570E-04
171:	4.801996110473E-04
172:	4.831679107156E-04
173:	4.861413326580E-04
174:	4.891194403172E-04
175:	4.921025829390E-04
176:	4.950903239660E-04
177:	4.980830708519E-04
178:	5.010811146349E-04
179:	5.040839314461E-04
180:	5.070919287391E-04
181:	5.101045244373E-04
182:	5.131220095791E-04
183:	5.161443841644E-04
184:	5.191718228161E-04
185:	5.222044419497E-04
186:	5.252414848655E-04
187:	5.282834172249E-04
188:	5.313298897818E-04
189:	5.343811353669E-04
190:	5.374374450184E-04
191:	5.404984112829E-04
192:	5.435643251985E-04
193:	5.466350121424E-04
194:	5.497098900378E-04
195:	5.527899484150E-04
196:	5.558742559515E-04
197:	5.589632201008E-04
198:	5.620568990707E-04
199:	5.651550600305E-04
200:	5.682578776032E-04
201:	5.713654682040E-04
202:	5.744775407948E-04
203:	5.775940953754E-04
204:	5.807153065689E-04
205:	5.838407669216E-04
206:	5.869708838873E-04
207:	5.901051335968E-04
208:	5.932440981269E-04
209:	5.963873700239E-04
210:	5.995352403261E-04
211:	6.026877672412E-04
212:	6.058451253921E-04
213:	6.090074894018E-04
214:	6.121745682321E-04
215:	6.153468275443E-04
216:	6.185237434693E-04
217:	6.217057816684E-04
218:	6.248928257264E-04
219:	6.280848756433E-04
220:	6.312822806649E-04
221:	6.344848079607E-04
222:	6.376937963068E-04
223:	6.409085472114E-04
224:	6.441283039749E-04
225:	6.473528919742E-04
226:	6.505823112093E-04
227:	6.538167363033E-04
228:	6.570559926331E-04
229:	6.602999055758E-04
230:	6.635485915467E-04
231:	6.668018759228E-04
232:	6.700597004965E-04
233:	6.733218906447E-04
234:	6.765886209905E-04
235:	6.798593094572E-04
236:	6.831343634985E-04
237:	6.864134920761E-04
238:	6.896971608512E-04
239:	6.929856026545E-04
240:	6.962784100324E-04
241:	6.995747680776E-04
242:	7.028747932054E-04
243:	7.061780779622E-04
244:	7.094843895175E-04
245:	7.127935532480E-04
246:	7.161063840613E-04
247:	7.194218342192E-04
248:	7.227406022139E-04
249:	7.260627462529E-04
250:	7.293878588825E-04
251:	7.327162311412E-04
252:	7.360477466136E-04
253:	7.393824052997E-04
254:	7.427199743688E-04
255:	7.460605120286E-04
256:	7.494037854485E-04
257:	7.527498528361E-04
258:	7.560988888144E-04
259:	7.594501366839E-04
260:	7.628042949364E-04
261:	7.661606068723E-04
262:	7.695195963606E-04
263:	7.728807977401E-04
264:	7.762441528030E-04
265:	7.796096033417E-04
266:	7.829770329408E-04
267:	7.863467326388E-04
268:	7.897181785665E-04
269:	7.930913707241E-04
270:	7.964666001499E-04
271:	7.998436340131E-04
272:	8.032224723138E-04
273:	8.066027075984E-04
274:	8.099844562821E-04
275:	8.133677183650E-04
276:	8.167524356395E-04
277:	8.201387245208E-04
278:	8.235264103860E-04
279:	8.269152021967E-04
280:	8.303048671223E-04
281:	8.336956379935E-04
282:	8.370873983949E-04
283:	8.404802647419E-04
284:	8.438741788268E-04
285:	8.472686749883E-04
286:	8.506642188877E-04
287:	8.540604612790E-04
288:	8.574574021623E-04
289:	8.608546922915E-04
290:	8.642526809126E-04
291:	8.676511351950E-04
292:	8.710501133464E-04
293:	8.744493825361E-04
294:	8.778487099335E-04
295:	8.812482119538E-04
296:	8.846477721818E-04
297:	8.880475652404E-04
298:	8.914475911297E-04
299:	8.948475588113E-04
300:	8.982474100776E-04
301:	9.016468538903E-04
302:	9.050461230800E-04
303:	9.084449266084E-04
304:	9.118434390984E-04
305:	9.152416023426E-04
306:	9.186395909637E-04
307:	9.220368810929E-04
308:	9.254335309379E-04
309:	9.288294822909E-04
310:	9.322247351520E-04
311:	9.356192313135E-04
312:	9.390128543600E-04
313:	9.424056624994E-04
314:	9.457975393161E-04
315:	9.491883683950E-04
316:	9.525782661512E-04
317:	9.559662430547E-04
318:	9.593531722203E-04
319:	9.627387626097E-04
320:	9.661233052611E-04
321:	9.695062180981E-04
322:	9.728876175359E-04
323:	9.762673871592E-04
324:	9.796456433833E-04
325:	9.830221533775E-04
326:	9.863972663879E-04
327:	9.897702839226E-04
328:	9.931415552273E-04
329:	9.965104982257E-04
330:	9.998778114095E-04
331:	1.003243145533E-03
332:	1.006606267765E-03
333:	1.009967527352E-03
334:	1.013326109387E-03
335:	1.016682595946E-03
336:	1.020036521368E-03
337:	1.023387769237E-03
338:	1.026736688800E-03
339:	1.030083163641E-03
340:	1.033427077346E-03
341:	1.036768197082E-03
342:	1.040106755681E-03
343:	1.043441938236E-03
344:	1.046774443239E-03
345:	1.050103805028E-03
346:	1.053430023603E-03
347:	1.056753564626E-03
348:	1.060073613189E-03
349:	1.063390634954E-03
350:	1.066704280674E-03
351:	1.070014550351E-03
352:	1.073321443982E-03
353:	1.076624961570E-03
354:	1.079924521036E-03
355:	1.083220704459E-03
356:	1.086513279006E-03
357:	1.089801895432E-03
358:	1.093086553738E-03
359:	1.096367486753E-03
360:	1.099644461647E-03
361:	1.102917012759E-03
362:	1.106185722165E-03
363:	1.109450240619E-03
364:	1.112710335292E-03
365:	1.115966355428E-03
366:	1.119217718951E-03
367:	1.122464542277E-03
368:	1.125706941821E-03
369:	1.128944684751E-03
370:	1.132177771069E-03
371:	1.135406317189E-03
372:	1.138629624620E-03
373:	1.141848508269E-03
374:	1.145062269643E-03
375:	1.148270675912E-03
376:	1.151474309154E-03
377:	1.154672470875E-03
378:	1.157865393907E-03
379:	1.161053078249E-03
380:	1.164235407487E-03
381:	1.167412032373E-03
382:	1.170583418570E-03
383:	1.173749333248E-03
384:	1.176909310743E-03
385:	1.180063467473E-03
386:	1.183212734759E-03
387:	1.186359557323E-03
388:	1.189502654597E-03
389:	1.192641444504E-03
390:	1.195775344968E-03
391:	1.198904472403E-03
392:	1.202028477564E-03
393:	1.205146545544E-03
394:	1.208259491250E-03
395:	1.211366849020E-03
396:	1.214468269609E-03
397:	1.217563753016E-03
398:	1.220653182827E-03
399:	1.223736442626E-03
400:	1.226813299581E-03
401:	1.229883637279E-03
402:	1.232947572134E-03
403:	1.236004871316E-03
404:	1.239055185579E-03
405:	1.242098631337E-03
406:	1.245135325007E-03
407:	1.248164800927E-03
408:	1.251186942682E-03
409:	1.254201750271E-03
410:	1.257209107280E-03
411:	1.260208431631E-03
412:	1.263199839741E-03
413:	1.266183797270E-03
414:	1.269159372896E-03
415:	1.272126566619E-03
416:	1.275085494854E-03
417:	1.278035924770E-03
418:	1.280977507122E-03
419:	1.283910474740E-03
420:	1.286834594794E-03
421:	1.289749634452E-03
422:	1.292655593716E-03
423:	1.295552006923E-03
424:	1.298438990489E-03
425:	1.301316544414E-03
426:	1.304183970205E-03
427:	1.307040918618E-03
428:	1.309887389652E-03
429:	1.312722801231E-03
430:	1.315546920523E-03
431:	1.318359165452E-03
432:	1.321159186773E-03
433:	1.323947217315E-03
434:	1.326722907834E-03
435:	1.329485676251E-03
436:	1.332234242000E-03
437:	1.334968488663E-03
438:	1.337687135674E-03
439:	1.340389018878E-03
440:	1.343073090538E-03
441:	1.345738302916E-03
442:	1.348383026198E-03
443:	1.351005746983E-03
444:	1.353605417535E-03
445:	1.356179593131E-03
446:	1.358726411127E-03
447:	1.361243776046E-03
448:	1.363729941659E-03
449:	1.366183394566E-03
450:	1.368602388538E-03
451:	1.370985177346E-03
452:	1.373329549097E-03
453:	1.375635154545E-03
454:	1.377899898216E-03
455:	1.380122965202E-03
456:	1.382303657010E-03
457:	1.384441740811E-03
458:	1.386536285281E-03
459:	1.388587872498E-03
460:	1.390596502461E-03
461:	1.392562524416E-03
462:	1.394485938363E-03
463:	1.396367326379E-03
464:	1.398207736202E-03
465:	1.400008099154E-03
466:	1.401769346558E-03
467:	1.403492875397E-03
468:	1.405179616995E-03
469:	1.406830735505E-03
470:	1.408447511494E-03
471:	1.410030876286E-03
472:	1.411581761204E-03
473:	1.413100981154E-03
474:	1.414588768966E-03
475:	1.416045590304E-03
476:	1.417471445166E-03
477:	1.418866682798E-03
478:	1.420231070369E-03
479:	1.421565422788E-03
480:	1.422869740054E-03
481:	1.424145186320E-03
482:	1.425391761586E-03
483:	1.426610280760E-03
484:	1.427801558748E-03
485:	1.428966294043E-03
486:	1.430104603060E-03
487:	1.431218232028E-03
488:	1.432307180949E-03
489:	1.433373196051E-03
490:	1.434417208657E-03
491:	1.435441197827E-03
492:	1.436446793377E-03
493:	1.437435974367E-03
494:	1.438411534764E-03
495:	1.439375802875E-03
496:	1.440331339836E-03
497:	1.441280241124E-03
498:	1.442224485800E-03
499:	1.443166867830E-03
500:	1.444107852876E-03
501:	1.445049303584E-03
502:	1.445991802029E-03
503:	1.446936046705E-03
504:	1.447882619686E-03
505:	1.448830938898E-03
506:	1.449781819247E-03
507:	1.450734911487E-03
508:	1.451690332033E-03
509:	1.452648080885E-03
510:	1.453607808799E-03
511:	1.454569282942E-03
512:	1.455532503314E-03
513:	1.456497353502E-03
514:	1.457463484257E-03
515:	1.458431011997E-03
516:	1.459399587475E-03
517:	1.460368861444E-03
518:	1.461338950321E-03
519:	1.462309504859E-03
520:	1.463280525059E-03
521:	1.464252010919E-03
522:	1.465223380364E-03
523:	1.466194749810E-03
524:	1.467166119255E-03
525:	1.468137255870E-03
526:	1.469108043239E-03
527:	1.470078481361E-03
528:	1.471048337407E-03
529:	1.472017611377E-03
530:	1.472986419685E-03
531:	1.473954296671E-03
532:	1.474921475165E-03
533:	1.475887489505E-03
534:	1.476853387430E-03
535:	1.477820100263E-03
536:	1.478786696680E-03
537:	1.479752711020E-03
538:	1.480717677623E-03
539:	1.481681247242E-03
540:	1.482643536292E-03
541:	1.483604079112E-03
542:	1.484562875703E-03
543:	1.485519926064E-03
544:	1.486475230195E-03
545:	1.487428438850E-03
546:	1.488379552029E-03
547:	1.489328220487E-03
548:	1.490274560638E-03
549:	1.491218572482E-03
550:	1.492159673944E-03
551:	1.493098447099E-03
552:	1.494034542702E-03
553:	1.494968426414E-03
554:	1.495900563896E-03
555:	1.496831537224E-03
556:	1.497762394138E-03
557:	1.498693018220E-03
558:	1.499623642303E-03
559:	1.500553567894E-03
560:	1.501482445747E-03
561:	1.502409693785E-03
562:	1.503334846348E-03
563:	1.504257787019E-03
564:	1.505178282969E-03
565:	1.506095984951E-03
566:	1.507010194473E-03
567:	1.507920911536E-03
568:	1.508826971985E-03
569:	1.509728841484E-03
570:	1.510626287200E-03
571:	1.511519541964E-03
572:	1.512408489361E-03
573:	1.513293362223E-03
574:	1.514174276963E-03
575:	1.515051000752E-03
576:	1.515923533589E-03
577:	1.516792224720E-03
578:	1.517657074146E-03
579:	1.518518314697E-03
580:	1.519375946373E-03
581:	1.520230434835E-03
582:	1.521081896499E-03
583:	1.521930447780E-03
584:	1.522776321508E-03
585:	1.523619401269E-03
586:	1.524459687062E-03
587:	1.525297062472E-03
588:	1.526131993160E-03
589:	1.526964362711E-03
590:	1.527794054709E-03
591:	1.528621069156E-03
592:	1.529445056804E-03
593:	1.530266250484E-03
594:	1.531084184535E-03
595:	1.531899091788E-03
596:	1.532710739411E-03
597:	1.533519010991E-03
598:	1.534324022941E-03
599:	1.535125658847E-03
600:	1.535923220217E-03
601:	1.536717056297E-03
602:	1.537506585009E-03
603:	1.538291806355E-03
604:	1.539072371088E-03
605:	1.539848162793E-03
606:	1.540618832223E-03
607:	1.541384379379E-03
608:	1.542144920677E-03
609:	1.542900456116E-03
610:	1.543650287203E-03
611:	1.544395228848E-03
612:	1.545134233311E-03
613:	1.545867999084E-03
614:	1.546595594846E-03
615:	1.547317369841E-03
616:	1.548032858409E-03
617:	1.548742526211E-03
618:	1.549444859847E-03
619:	1.550140092149E-03
620:	1.550827408209E-03
621:	1.551506109536E-03
622:	1.552175148390E-03
623:	1.552834059112E-03
624:	1.553481561132E-03
625:	1.554116839543E-03
626:	1.554738613777E-03
627:	1.555346418172E-03
628:	1.555938622914E-03
629:	1.556514529511E-03
630:	1.557072973810E-03
631:	1.557613373734E-03
632:	1.558135380037E-03
633:	1.558638294227E-03
634:	1.559121999890E-03
635:	1.559586031362E-03
636:	1.560030505061E-03
637:	1.560455537401E-03
638:	1.560861477628E-03
639:	1.561248558573E-03
640:	1.561617478728E-03
641:	1.561968121678E-03
642:	1.562301302329E-03
643:	1.562616904266E-03
644:	1.562915625982E-03
645:	1.563197933137E-03
646:	1.563464174978E-03
647:	1.563714584336E-03
648:	1.563949976116E-03
649:	1.564169884659E-03
650:	1.564375124872E-03
651:	1.564566162415E-03
652:	1.564742764458E-03
653:	1.564905745909E-03
654:	1.565055223182E-03
655:	1.565192011185E-03
656:	1.565315527841E-03
657:	1.565426588058E-03
658:	1.565525424667E-03
659:	1.565612503327E-03
660:	1.565687940456E-03
661:	1.565751852468E-03
662:	1.565804937854E-03
663:	1.565846847370E-03
664:	1.565878861584E-03
665:	1.565900398418E-03
666:	1.565912505612E-03
667:	1.565915299580E-03
668:	1.565909013152E-03
669:	1.565894344822E-03
670:	1.565871760249E-03
671:	1.565841492265E-03
672:	1.565804472193E-03
673:	1.565761747770E-03
674:	1.565716695040E-03
675:	1.565665472299E-03
676:	1.565607031807E-03
677:	1.565541606396E-03
678:	1.565469428897E-03
679:	1.565390382893E-03
680:	1.565304817632E-03
681:	1.565212616697E-03
682:	1.565114594996E-03
683:	1.565010519698E-03
684:	1.564900740050E-03
685:	1.564785139635E-03
686:	1.564664533362E-03
687:	1.564538571984E-03
688:	1.564407371916E-03
689:	1.564271631651E-03
690:	1.564131234773E-03
691:	1.563986879773E-03
692:	1.563838333823E-03
693:	1.563685713336E-03
694:	1.563529949635E-03
695:	1.563370926306E-03
696:	1.563208643347E-03
697:	1.563043566421E-03
698:	1.562876044773E-03
699:	1.562705845572E-03
700:	1.562533900142E-03
701:	1.562359742820E-03
702:	1.562184072100E-03
703:	1.562006887980E-03
704:	1.561828074045E-03
705:	1.561648328789E-03
706:	1.561467768624E-03
707:	1.561286393553E-03
708:	1.561104552820E-03
709:	1.560922479257E-03
710:	1.560740172863E-03
711:	1.560557866469E-03
712:	1.560375792906E-03
713:	1.560194185004E-03
714:	1.560012809932E-03
715:	1.559832482599E-03
716:	1.559652970172E-03
717:	1.559474156238E-03
718:	1.559296506457E-03
719:	1.559120137244E-03
720:	1.558944932185E-03
721:	1.558771240525E-03
722:	1.558599062264E-03
723:	1.558428630233E-03
724:	1.558259828016E-03
725:	1.558092888445E-03
726:	1.557926996611E-03
727:	1.557762734592E-03
728:	1.557600102387E-03
729:	1.557438867167E-03
730:	1.557278912514E-03
731:	1.557120704092E-03
732:	1.556963892654E-03
733:	1.556808478199E-03
734:	1.556654693559E-03
735:	1.556502189487E-03
736:	1.556351082399E-03
737:	1.556201721542E-03
738:	1.556053757668E-03
739:	1.555906957947E-03
740:	1.555761671625E-03
741:	1.555617200211E-03
742:	1.555474125780E-03
743:	1.555332331918E-03
744:	1.555191585794E-03
745:	1.555051770993E-03
746:	1.554912538268E-03
747:	1.554774353281E-03
748:	1.554637099616E-03
749:	1.554500660859E-03
750:	1.554364687763E-03
751:	1.554229529575E-03
752:	1.554094837047E-03
753:	1.553960726596E-03
754:	1.553827314638E-03
755:	1.553694135509E-03
756:	1.553561771289E-03
757:	1.553429639898E-03
758:	1.553297974169E-03
759:	1.553166774102E-03
760:	1.553035806865E-03
761:	1.552905188873E-03
762:	1.552775036544E-03
763:	1.552645233460E-03
764:	1.552515779622E-03
765:	1.552386675030E-03
766:	1.552257803269E-03
767:	1.552129164338E-03
768:	1.552000991069E-03
769:	1.551872934215E-03
770:	1.551745459437E-03
771:	1.551617984660E-03
772:	1.551490742713E-03
773:	1.551364199258E-03
774:	1.551237888634E-03
775:	1.551112043671E-03
776:	1.550986780785E-03
777:	1.550862682052E-03
778:	1.550739398226E-03
779:	1.550616696477E-03
780:	1.550494576804E-03
781:	1.550373039208E-03
782:	1.550251967274E-03
783:	1.550131593831E-03
784:	1.550011453219E-03
785:	1.549891661853E-03
786:	1.549772219732E-03
787:	1.549653126858E-03
788:	1.549534383230E-03
789:	1.549415756017E-03
790:	1.549297594465E-03
791:	1.549180014990E-03
792:	1.549062901177E-03
793:	1.548946253024E-03
794:	1.548830652609E-03
795:	1.548715867102E-03
796:	1.548602362163E-03
797:	1.548490370624E-03
798:	1.548380590975E-03
799:	1.548275351524E-03
800:	1.548174186610E-03
801:	1.548075932078E-03
802:	1.547980587929E-03
803:	1.547888386995E-03
804:	1.547800377011E-03
805:	1.547721913084E-03
806:	1.547650317661E-03
807:	1.547584892251E-03
808:	1.547525520436E-03
809:	1.547471852973E-03
810:	1.547424588352E-03
811:	1.547383610159E-03
812:	1.547349384055E-03
813:	1.547322375700E-03
814:	1.547304214910E-03
815:	1.547295367345E-03
816:	1.547295483761E-03
817:	1.547304680571E-03
818:	1.547322957776E-03
819:	1.547350664623E-03
820:	1.547387684695E-03
821:	1.547434716485E-03
822:	1.547491643578E-03
823:	1.547558465973E-03
824:	1.547635649331E-03
825:	1.547723310068E-03
826:	1.547821913846E-03
827:	1.547932624817E-03
828:	1.548055908643E-03
829:	1.548190950416E-03
830:	1.548337750137E-03
831:	1.548497006297E-03
832:	1.548668253236E-03
833:	1.548851258121E-03
834:	1.549046603031E-03
835:	1.549253822304E-03
836:	1.549473614432E-03
837:	1.549705164507E-03
838:	1.549949054606E-03
839:	1.550205284730E-03
840:	1.550473738462E-03
841:	1.550754415803E-03
842:	1.551048364490E-03
843:	1.551355351694E-03
844:	1.551675260998E-03
845:	1.552007859573E-03
846:	1.552353031002E-03
847:	1.552710891701E-03
848:	1.553081092425E-03
849:	1.553463749588E-03
850:	1.553858863190E-03
851:	1.554266316816E-03
852:	1.554685877636E-03
853:	1.555117545649E-03
854:	1.555561553687E-03
855:	1.556017785333E-03
856:	1.556487055495E-03
857:	1.556968898512E-03
858:	1.557462732308E-03
859:	1.557969022542E-03
860:	1.558487419970E-03
861:	1.559017924592E-03
862:	1.559560536407E-03
863:	1.560114906169E-03
864:	1.560681383125E-03
865:	1.561259967275E-03
866:	1.561851240695E-03
867:	1.562454621308E-03
868:	1.563070458360E-03
869:	1.563698286191E-03
870:	1.564338337630E-03
871:	1.564990612678E-03
872:	1.565655809827E-03
873:	1.566333929077E-03
874:	1.567025203258E-03
875:	1.567729981616E-03
876:	1.568448846228E-03
877:	1.569181913510E-03
878:	1.569929998368E-03
879:	1.570693799295E-03
880:	1.571473316289E-03
881:	1.572268549353E-03
882:	1.573079614900E-03
883:	1.573906280100E-03
884:	1.574748661369E-03
885:	1.575606409460E-03
886:	1.576479407959E-03
887:	1.577367424034E-03
888:	1.578270108439E-03
889:	1.579187461175E-03
890:	1.580118900165E-03
891:	1.581064541824E-03
892:	1.582023804076E-03
893:	1.582996454090E-03
894:	1.583982142620E-03
895:	1.584980869666E-03
896:	1.585991820320E-03
897:	1.587015227415E-03
898:	1.588050858118E-03
899:	1.589098246768E-03
900:	1.590157509781E-03
901:	1.591228414327E-03
902:	1.592310843989E-03
903:	1.593404565938E-03
904:	1.594509347342E-03
905:	1.595625537448E-03
906:	1.596752903424E-03
907:	1.597891212441E-03
908:	1.599040813744E-03
909:	1.600201358087E-03
910:	1.601372961886E-03
911:	1.602555508725E-03
912:	1.603749231435E-03
913:	1.604953897186E-03
914:	1.606169971637E-03
915:	1.607396756299E-03
916:	1.608634484001E-03
917:	1.609883387573E-03
918:	1.611142884940E-03
919:	1.612412976101E-03
920:	1.613694010302E-03
921:	1.614985521883E-03
922:	1.616287161596E-03
923:	1.617599395104E-03
924:	1.618921523914E-03
925:	1.620253780857E-03
926:	1.621595583856E-03
927:	1.622946932912E-03
928:	1.624307478778E-03
929:	1.625677105039E-03
930:	1.627055346034E-03
931:	1.628441968933E-03
932:	1.629836740904E-03
933:	1.631239312701E-03
934:	1.632649567910E-03
935:	1.634067157283E-03
936:	1.635491615161E-03
937:	1.636923057958E-03
938:	1.638361369260E-03
939:	1.639805734158E-03
940:	1.641256269068E-03
941:	1.642712508328E-03
942:	1.644174451940E-03
943:	1.645641750656E-03
944:	1.647114288062E-03
945:	1.648591598496E-03
946:	1.650073914789E-03
947:	1.651560422033E-03
948:	1.653051236644E-03
949:	1.654545892961E-03
950:	1.656044740230E-03
951:	1.657547079958E-03
952:	1.659052562900E-03
953:	1.660561189055E-03
954:	1.662072609179E-03
955:	1.663586474024E-03
956:	1.665102550760E-03
957:	1.666620606557E-03
958:	1.668140175752E-03
959:	1.669661025517E-03
960:	1.671182690188E-03
961:	1.672704936936E-03
962:	1.674226950854E-03
963:	1.675748615526E-03
964:	1.677269698121E-03
965:	1.678789383732E-03
966:	1.680307439528E-03
967:	1.681823632680E-03
968:	1.683337381110E-03
969:	1.684848568402E-03
970:	1.686356612481E-03
971:	1.687861396931E-03
972:	1.689362572506E-03
973:	1.690860255621E-03
974:	1.692353980616E-03
975:	1.693843514659E-03
976:	1.695328741334E-03
977:	1.696809311397E-03
978:	1.698284875602E-03
979:	1.699754851870E-03
980:	1.701219473034E-03
981:	1.702677924186E-03
982:	1.704129506834E-03
983:	1.705574104562E-03
984:	1.707011135295E-03
985:	1.708439667709E-03
986:	1.709859236144E-03
987:	1.711269025691E-03
988:	1.712667988613E-03
989:	1.714055542834E-03
990:	1.715430640616E-03
991:	1.716792699881E-03
992:	1.718140672892E-03
993:	1.719473744743E-03
994:	1.720791449770E-03
995:	1.722092856653E-03
996:	1.723377266899E-03
997:	1.724644564092E-03
998:	1.725894166157E-03
999:	1.727125491016E-03
1000:	1.728338887915E-03
1001:	1.729533425532E-03
1002:	1.730709802359E-03
1003:	1.731867552735E-03
1004:	1.733007142320E-03
1005:	1.734128571115E-03
1006:	1.735231839120E-03
1007:	1.736317295581E-03
1008:	1.737385173328E-03
1009:	1.738436170854E-03
1010:	1.739470055327E-03
1011:	1.740487292409E-03
1012:	1.741488114931E-03
1013:	1.742472872138E-03
1014:	1.743441913277E-03
1015:	1.744395471178E-03
1016:	1.745333895087E-03
1017:	1.746257534251E-03
1018:	1.747166505083E-03
1019:	1.748061273247E-03
1020:	1.748942420818E-03
1021:	1.749809714966E-03
1022:	1.750664087012E-03
1023:	1.751505420543E-03
1024:	1.752333948389E-03
1025:	1.753150718287E-03
1026:	1.753955380991E-03
1027:	1.754748518579E-03
1028:	1.755530131049E-03
1029:	1.756300800480E-03
1030:	1.757060526870E-03
1031:	1.757809543051E-03
1032:	1.758548431098E-03
1033:	1.759276958182E-03
1034:	1.759995939210E-03
1035:	1.760705141351E-03
1036:	1.761405146681E-03
1037:	1.762096420862E-03
1038:	1.762778731063E-03
1039:	1.763452659361E-03
1040:	1.764118438587E-03
1041:	1.764775952324E-03
1042:	1.765425782651E-03
1043:	1.766068511643E-03
1044:	1.766703790054E-03
1045:	1.767332083546E-03
1046:	1.767953857780E-03
1047:	1.768568879925E-03
1048:	1.769177615643E-03
1049:	1.769780414179E-03
1050:	1.770377159119E-03
1051:	1.770968083292E-03
1052:	1.771553652361E-03
1053:	1.772133866325E-03
1054:	1.772709074430E-03
1055:	1.773279393092E-03
1056:	1.773845055141E-03
1057:	1.774406409822E-03
1058:	1.774963457137E-03
1059:	1.775516429916E-03
1060:	1.776065328158E-03
1061:	1.776610850357E-03
1062:	1.777152647264E-03
1063:	1.777691068128E-03
1064:	1.778226229362E-03
1065:	1.778758480214E-03
1066:	1.779287820682E-03
1067:	1.779814367183E-03
1068:	1.780338236131E-03
1069:	1.780859543942E-03
1070:	1.781378756277E-03
